series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_radius,pixel_half_height,center_localization_half_width_px,support_pixels,angular_half_width_deg,evidence_status,segment_break,status,candidate_id,reviewed_by,review_decision,review_reason,evidence_segment_break,curve_topology,curve_segment,curve_order,data_id,data_provenance,topology_provenance
sound-pressure-level-directivity,78.0,51.691453886074584,0.5,0.0789161955504909,305.0,220.0,105.32331175955302,2.1647322899059276,0.5,13,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000079,example-reviewer,accepted,,False,continuous,0,78,curve-sound-pressure-level-directivity-000079,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,79.0,51.47348418499546,0.5,0.078916195550498,307.0,221.0,103.94229168149026,3.2298303531565935,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000080,example-reviewer,accepted,,False,continuous,0,79,curve-sound-pressure-level-directivity-000080,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,80.0,51.10491314650473,0.5,0.078916195550498,309.0,223.0,101.6070863670443,4.1985656633706725,0.5,20,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000081,example-reviewer,accepted,,False,continuous,0,80,curve-sound-pressure-level-directivity-000081,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,81.0,50.740390768614624,0.5,0.078916195550498,311.0,225.0,99.29753269845128,5.172813115215632,0.5,23,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000082,example-reviewer,accepted,,False,continuous,0,81,curve-sound-pressure-level-directivity-000082,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,82.0,50.22404295926973,0.5,0.078916195550498,313.0,228.0,96.0260381354974,5.161133189127042,0.5,22,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000083,example-reviewer,accepted,,False,continuous,0,82,curve-sound-pressure-level-directivity-000083,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,83.0,49.71160378471359,0.5,0.0789161955504909,315.0,231.0,92.77930803794561,5.146062706162006,0.5,21,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000084,example-reviewer,accepted,,False,continuous,0,83,curve-sound-pressure-level-directivity-000084,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,84.0,49.34378684833085,0.5,0.0789161955504909,318.0,233.0,90.44888059008801,5.129540587037937,0.5,20,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000085,example-reviewer,accepted,,False,continuous,0,84,curve-sound-pressure-level-directivity-000085,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,85.0,48.857372869532114,0.5,0.078916195550498,319.0,236.0,87.36704184073076,4.572255747628887,0.5,18,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000086,example-reviewer,accepted,,False,continuous,0,85,curve-sound-pressure-level-directivity-000086,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,86.0,48.51715879466036,0.5,0.0789161955504909,321.0,238.0,85.21150157109074,4.558818753793055,0.5,20,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000087,example-reviewer,accepted,,False,continuous,0,86,curve-sound-pressure-level-directivity-000087,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,87.0,48.18331615152894,0.5,0.078916195550498,323.0,240.0,83.09632964216891,4.0211793569384895,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000088,example-reviewer,accepted,,False,continuous,0,87,curve-sound-pressure-level-directivity-000088,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,88.0,47.861212892783904,0.5,0.078916195550498,324.0,242.0,81.05553651663777,4.034047975706187,0.5,16,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000089,example-reviewer,accepted,,False,continuous,0,88,curve-sound-pressure-level-directivity-000089,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,89.0,47.54077776606636,0.5,0.078916195550498,325.0,244.0,79.02531240052139,3.508757113055907,0.5,13,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000090,example-reviewer,accepted,,False,continuous,0,89,curve-sound-pressure-level-directivity-000090,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,90.0,47.37895025826658,0.5,0.078916195550498,327.0,245.0,78.0,2.5030863021572713,0.5,13,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000091,example-reviewer,accepted,,False,continuous,0,90,curve-sound-pressure-level-directivity-000091,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,91.0,47.37996196279274,0.5,0.078916195550498,328.0,245.0,78.00640999302557,1.5093668689409654,0.5,8,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000092,example-reviewer,accepted,,False,continuous,0,91,curve-sound-pressure-level-directivity-000092,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,92.0,47.38299657768755,0.5,0.078916195550498,329.0,245.0,78.02563681252464,1.515315134608322,0.5,8,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000093,example-reviewer,accepted,,False,continuous,0,92,curve-sound-pressure-level-directivity-000093,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,93.0,47.395127566830155,0.5,0.078916195550498,331.0,245.0,78.10249675906654,2.048455115090661,0.5,10,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000094,example-reviewer,accepted,,False,continuous,0,93,curve-sound-pressure-level-directivity-000094,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,94.0,47.56173116944494,0.5,0.078916195550498,332.0,244.0,79.1580697086532,1.5312587925423102,0.5,8,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000095,example-reviewer,accepted,,False,continuous,0,94,curve-sound-pressure-level-directivity-000095,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,95.0,47.57269274934713,0.5,0.0789161955504909,333.0,244.0,79.22752047110903,1.5827962551843058,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000096,example-reviewer,accepted,,False,continuous,0,95,curve-sound-pressure-level-directivity-000096,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,96.0,47.600551689981806,0.5,0.078916195550498,335.0,244.0,79.40403012442127,1.545094659233655,0.5,8,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000097,example-reviewer,accepted,,False,continuous,0,96,curve-sound-pressure-level-directivity-000097,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,97.0,47.61743587364453,0.5,0.078916195550498,336.0,244.0,79.51100552753688,2.109655748743002,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000098,example-reviewer,accepted,,False,continuous,0,97,curve-sound-pressure-level-directivity-000098,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,98.0,47.657074039695885,0.5,0.078916195550498,338.0,244.0,79.76214641043707,2.1187144562602143,0.5,11,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000099,example-reviewer,accepted,,False,continuous,0,98,curve-sound-pressure-level-directivity-000099,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,99.0,47.83587403057683,0.5,0.078916195550498,339.0,243.0,80.89499366462674,1.5594492900896455,0.5,8,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000100,example-reviewer,accepted,,False,continuous,0,99,curve-sound-pressure-level-directivity-000100,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,100.0,47.8865016666195,0.5,0.078916195550498,341.0,243.0,81.21576201698781,1.6506342062995145,0.5,8,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000101,example-reviewer,accepted,,False,continuous,0,100,curve-sound-pressure-level-directivity-000101,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,101.0,47.91464964732165,0.5,0.078916195550498,342.0,243.0,81.39410298049853,2.1572213534674987,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000102,example-reviewer,accepted,,False,continuous,0,101,curve-sound-pressure-level-directivity-000102,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,102.0,47.97655213326635,0.5,0.078916195550498,344.0,243.0,81.78630692236935,2.1641252488419482,0.5,11,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000103,example-reviewer,accepted,,False,continuous,0,102,curve-sound-pressure-level-directivity-000103,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,103.0,48.04583949868943,0.5,0.078916195550498,346.0,243.0,82.22530024268686,2.286359869484322,0.5,10,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000104,example-reviewer,accepted,,False,continuous,0,103,curve-sound-pressure-level-directivity-000104,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,104.0,48.12239415618006,0.5,0.078916195550498,348.0,243.0,82.71033792700887,1.6968153760752145,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000105,example-reviewer,accepted,,False,continuous,0,104,curve-sound-pressure-level-directivity-000105,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,105.0,48.31560631035896,0.5,0.078916195550498,349.0,242.0,83.93449827097318,2.1921553648973386,0.5,11,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000106,example-reviewer,accepted,,False,continuous,0,105,curve-sound-pressure-level-directivity-000106,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,106.0,48.40182521666955,0.5,0.0789161955504909,351.0,242.0,84.48076704197234,2.1970670734438826,0.5,10,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000107,example-reviewer,accepted,,False,continuous,0,106,curve-sound-pressure-level-directivity-000107,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,107.0,48.598412031708605,0.5,0.078916195550498,352.0,241.0,85.72630868059116,2.2046698383190133,0.5,10,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000108,example-reviewer,accepted,,False,continuous,0,107,curve-sound-pressure-level-directivity-000108,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,108.0,48.693813917070734,0.5,0.078916195550498,354.0,241.0,86.33075929238663,2.364250706756785,0.5,11,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000109,example-reviewer,accepted,,False,continuous,0,108,curve-sound-pressure-level-directivity-000109,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,109.0,48.89345653482594,0.5,0.078916195550498,355.0,240.0,87.5956619930462,1.907457829682393,0.5,10,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000110,example-reviewer,accepted,,False,continuous,0,109,curve-sound-pressure-level-directivity-000110,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,110.0,48.84924102450722,0.5,0.078916195550498,357.0,241.0,87.31551981177229,2.221817979182134,0.5,12,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000111,example-reviewer,accepted,,False,continuous,0,110,curve-sound-pressure-level-directivity-000111,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,111.0,48.609454243785294,0.5,0.078916195550498,358.0,243.0,85.7962703152066,3.4499688959336083,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000112,example-reviewer,accepted,,False,continuous,0,111,curve-sound-pressure-level-directivity-000112,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,112.0,48.374707811241194,0.5,0.0789161955504909,359.0,245.0,84.30895563343196,3.895903802262353,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000113,example-reviewer,accepted,,False,continuous,0,112,curve-sound-pressure-level-directivity-000113,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,113.0,48.14527316377944,0.5,0.078916195550498,360.0,247.0,82.85529554590944,3.41664992066152,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000114,example-reviewer,accepted,,False,continuous,0,113,curve-sound-pressure-level-directivity-000114,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,114.0,47.85634393384812,0.5,0.078916195550498,360.0,249.0,81.02468759581859,3.602458213250216,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000115,example-reviewer,accepted,,False,continuous,0,114,curve-sound-pressure-level-directivity-000115,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,115.0,47.63528851984604,0.5,0.078916195550498,361.0,251.0,79.62411694957753,2.930767400134471,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000116,example-reviewer,accepted,,False,continuous,0,115,curve-sound-pressure-level-directivity-000116,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,116.0,47.350588698281236,0.5,0.078916195550498,361.0,253.0,77.82030583337487,3.5868132818399445,0.5,13,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000117,example-reviewer,accepted,,False,continuous,0,116,curve-sound-pressure-level-directivity-000117,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,117.0,47.13884855718858,0.5,0.0789161955504909,362.0,255.0,76.47875521999558,2.6796874381222437,0.5,10,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000118,example-reviewer,accepted,,False,continuous,0,117,curve-sound-pressure-level-directivity-000118,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,118.0,46.859064690395655,0.5,0.078916195550498,362.0,257.0,74.70609078247904,2.6780234492316666,0.5,11,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000119,example-reviewer,accepted,,False,continuous,0,118,curve-sound-pressure-level-directivity-000119,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,119.0,46.79551208454732,0.5,0.078916195550498,363.0,258.0,74.30343195303969,2.6703312136497814,0.5,11,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000120,example-reviewer,accepted,,False,continuous,0,119,curve-sound-pressure-level-directivity-000120,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,120.0,46.59951359227306,0.5,0.078916195550498,364.0,260.0,73.06161783043132,2.416472742124327,0.5,10,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000121,example-reviewer,accepted,,False,continuous,0,120,curve-sound-pressure-level-directivity-000121,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,121.0,46.59951359227306,0.5,0.078916195550498,364.0,260.0,73.06161783043132,2.0579317111739,0.5,8,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000122,example-reviewer,accepted,,False,continuous,0,121,curve-sound-pressure-level-directivity-000122,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,122.0,46.76254125448413,0.5,0.078916195550498,366.0,260.0,74.09453421137081,2.069322113657826,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000123,example-reviewer,accepted,,False,continuous,0,122,curve-sound-pressure-level-directivity-000123,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,123.0,46.84638160217354,0.5,0.0789161955504909,367.0,260.0,74.62573282722254,2.0744896982133696,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000124,example-reviewer,accepted,,False,continuous,0,123,curve-sound-pressure-level-directivity-000124,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,124.0,47.01855211230718,0.5,0.078916195550498,369.0,260.0,75.71657678474378,2.36038322822143,0.5,11,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000125,example-reviewer,accepted,,False,continuous,0,124,curve-sound-pressure-level-directivity-000125,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,125.0,47.10681806469721,0.5,0.078916195550498,370.0,260.0,76.27581530209953,2.377728067905018,0.5,10,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000126,example-reviewer,accepted,,False,continuous,0,125,curve-sound-pressure-level-directivity-000126,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,126.0,47.28755384572156,0.5,0.078916195550498,372.0,260.0,77.42092740338364,2.0954996692630985,0.5,10,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000127,example-reviewer,accepted,,False,continuous,0,126,curve-sound-pressure-level-directivity-000127,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,127.0,47.44353261096452,0.5,0.078916195550498,375.0,261.0,78.40918313565064,2.400797746278819,0.5,11,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000128,example-reviewer,accepted,,False,continuous,0,127,curve-sound-pressure-level-directivity-000128,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,128.0,47.568707832420905,0.5,0.078916195550498,375.0,260.0,79.20227269466452,2.4143535087726207,0.5,10,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000129,example-reviewer,accepted,,False,continuous,0,128,curve-sound-pressure-level-directivity-000129,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,129.0,47.76249778443034,0.5,0.078916195550498,377.0,260.0,80.43009387039157,2.4265595370473463,0.5,11,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000130,example-reviewer,accepted,,False,continuous,0,129,curve-sound-pressure-level-directivity-000130,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,130.0,47.83977558919446,0.5,0.0789161955504909,379.0,261.0,80.91971329657564,2.1115067476624603,0.5,10,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000131,example-reviewer,accepted,,False,continuous,0,130,curve-sound-pressure-level-directivity-000131,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,131.0,47.822209176581794,0.5,0.078916195550498,380.0,262.0,80.8084154033477,1.7890835752595748,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000132,example-reviewer,accepted,,False,continuous,0,131,curve-sound-pressure-level-directivity-000132,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,132.0,47.80852966632988,0.5,0.078916195550498,381.0,263.0,80.72174428244226,1.784955132190234,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000133,example-reviewer,accepted,,False,continuous,0,132,curve-sound-pressure-level-directivity-000133,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,133.0,47.79874958819098,0.5,0.078916195550498,382.0,264.0,80.65977932030313,1.7802767550024328,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000134,example-reviewer,accepted,,False,continuous,0,133,curve-sound-pressure-level-directivity-000134,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,134.0,47.79287793325379,0.5,0.078916195550498,383.0,265.0,80.62257748298549,2.1333237660203537,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000135,example-reviewer,accepted,,False,continuous,0,134,curve-sound-pressure-level-directivity-000135,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,135.0,47.79092011276665,0.5,0.078916195550498,384.0,266.0,80.61017305526642,1.766174402438942,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000136,example-reviewer,accepted,,False,continuous,0,135,curve-sound-pressure-level-directivity-000136,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,136.0,47.79287793325379,0.5,0.078916195550498,385.0,267.0,80.62257748298549,1.7722696976065535,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000137,example-reviewer,accepted,,False,continuous,0,136,curve-sound-pressure-level-directivity-000137,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,137.0,47.79874958819098,0.5,0.078916195550498,386.0,268.0,80.65977932030313,1.7778120724591844,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000138,example-reviewer,accepted,,False,continuous,0,137,curve-sound-pressure-level-directivity-000138,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,138.0,47.80852966632988,0.5,0.078916195550498,387.0,269.0,80.72174428244226,1.782797645931403,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000139,example-reviewer,accepted,,False,continuous,0,138,curve-sound-pressure-level-directivity-000139,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,139.0,47.59955779427164,0.5,0.078916195550498,387.0,271.0,79.39773296511683,1.7893729121201218,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000140,example-reviewer,accepted,,False,continuous,0,139,curve-sound-pressure-level-directivity-000140,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,140.0,47.61743587364453,0.5,0.078916195550498,388.0,272.0,79.51100552753688,1.792967857285376,0.5,9,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000141,example-reviewer,accepted,,False,continuous,0,140,curve-sound-pressure-level-directivity-000141,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,141.0,47.861212892783904,0.5,0.078916195550498,390.0,272.0,81.05553651663777,2.4987022592764063,0.5,11,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000142,example-reviewer,accepted,,False,continuous,0,141,curve-sound-pressure-level-directivity-000142,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,142.0,48.011242179519854,0.5,0.078916195550498,392.0,273.0,82.00609733428362,2.893121707944225,0.5,13,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000143,example-reviewer,accepted,,False,continuous,0,142,curve-sound-pressure-level-directivity-000143,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,143.0,48.136698229725475,0.5,0.078916195550498,393.0,273.0,82.80096617793781,2.5990638754520035,0.5,11,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000144,example-reviewer,accepted,,False,continuous,0,143,curve-sound-pressure-level-directivity-000144,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,144.0,48.51715879466036,0.5,0.0789161955504909,396.0,273.0,85.21150157109074,3.0158368944340737,0.5,13,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000145,example-reviewer,accepted,,False,continuous,0,144,curve-sound-pressure-level-directivity-000145,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,145.0,48.683754945073815,0.5,0.078916195550498,398.0,274.0,86.2670273047588,3.315444797123263,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000146,example-reviewer,accepted,,False,continuous,0,145,curve-sound-pressure-level-directivity-000146,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,146.0,48.9447136405244,0.5,0.078916195550498,400.0,274.0,87.92041856133307,3.0480713143307483,0.5,12,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000147,example-reviewer,accepted,,False,continuous,0,146,curve-sound-pressure-level-directivity-000147,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,147.0,49.207903423056415,0.5,0.078916195550498,402.0,274.0,89.58794561770016,3.480042328962533,0.5,16,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000148,example-reviewer,accepted,,False,continuous,0,147,curve-sound-pressure-level-directivity-000148,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,148.0,49.38908472156476,0.5,0.078916195550498,404.0,275.0,90.7358804442873,3.0747566435963307,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000149,example-reviewer,accepted,,False,continuous,0,148,curve-sound-pressure-level-directivity-000149,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,149.0,49.79303303172185,0.5,0.0789161955504909,407.0,275.0,93.29523031752481,3.9441403590441055,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000150,example-reviewer,accepted,,False,continuous,0,149,curve-sound-pressure-level-directivity-000150,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,150.0,50.06459279030467,0.5,0.078916195550498,409.0,275.0,95.01578816175763,3.3477760035028368,0.5,17,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000151,example-reviewer,accepted,,False,continuous,0,150,curve-sound-pressure-level-directivity-000151,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,151.0,50.398091422276096,0.5,0.078916195550498,412.0,276.0,97.12878049270464,3.984163043003228,0.5,16,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000152,example-reviewer,accepted,,False,continuous,0,151,curve-sound-pressure-level-directivity-000152,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,152.0,50.740390768614624,0.5,0.078916195550498,415.0,277.0,99.29753269845128,3.5564350151468105,0.5,19,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000153,example-reviewer,accepted,,False,continuous,0,152,curve-sound-pressure-level-directivity-000153,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,153.0,51.09092680685605,0.5,0.078916195550498,418.0,278.0,101.51847122568385,4.464364828753688,0.5,18,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000154,example-reviewer,accepted,,False,continuous,0,153,curve-sound-pressure-level-directivity-000154,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,154.0,51.44384741174338,0.5,0.078916195550498,420.0,277.0,103.75451797391764,3.365746890214453,0.5,18,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000155,example-reviewer,accepted,,False,continuous,0,154,curve-sound-pressure-level-directivity-000155,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,155.0,51.87921102328249,0.5,0.078916195550498,424.0,279.0,106.51291001564083,4.956207786869612,0.5,19,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000156,example-reviewer,accepted,,False,continuous,0,155,curve-sound-pressure-level-directivity-000156,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,156.0,52.24857070387171,0.5,0.078916195550498,427.0,280.0,108.85311203635843,4.06391625016952,0.5,22,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000157,example-reviewer,accepted,,False,continuous,0,156,curve-sound-pressure-level-directivity-000157,reviewed_visible_observation,confirmed_continuous_curve
